Duration	Gender	Age	Region	AN_1	AN_2	AN_3	AN_4	AN_5	AN_6	AN_7	AN_8	AC_1	AC_2	AC_3	AC_4	AC_5	AC_6*	AC_7	AC_8	AC_9*	AC_10	AC_11	RATE_WITCH	MR_1	MR_2	MR_3	MR_4	MR_5	MR_6	MR_7	MR_8	MR_9	MR_10	MR_11	MR_12	MR_13	SBS_1	SBS_2	SBS_3	SBS_4	SBS_5	SBS_6	AM_1	AM_2	AM_3	AM_4	AM_5	AM_6	AM_7	AM_8	AM_9	AM_10	AM_11	AM_12	AM_13	AM_14	AM_15	IRI_2:EC	IRI_3:PT*	IRI_4:EC*	IRI_8:PT	IRI_9:EC	IRI_11:PT	IRI_14:EC*	IRI_15:PT*	IRI_18:EC*	IRI_20:EC	IRI_21:PT	IRI_22:EC	IRI_25:PT	IRI_28:PT	REL	FNL1	FNL2	EDU	NAT_1	NAT_2	NAT_3	NAT_4	EXCLUDE	LNG1	LNG2	EXP_1	EXP_2	EXP_3	RHAB
689	男性	29	関東	3	3	3	3	1	3	2	1	4	4	1	1	3	4	4	4	4	4	1	A	4	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	4	4	2	6	5	4	3	4	4	4	4	なし	無宗教式		大学・大学校	日本	日本	会社員	東京都		はい		5	1	1	0
1004	男性	52	北海道・東北	4	4	4	5	3	4	3	3	4	4	1	3	4	6	6	4	3	4	1	B	2	1	1	1	1	1	1	1	1	1	1	3	1	4	4	0	0	4	4	9	10	0	0	0	5	7	5	0	10	10	8	10	0	8	5	7	1	4	7	7	1	1	1	5	6	5	2	7	キリスト教（カトリック）	キリスト教式		大学・大学校	日本	日本	会社員	宮城県		はい		8	8	1	10
477	男性	47	関東	5	5	5	3	1	4	4	4	6	1	4	4	4	6	1	4	1	1	1	A	1	1	1	2	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	7	10	10	5	9	10	7	10	8	10	10	9	10	10	10	4	4	4	3	4	4	4	4	4	4	4	2	1	1	神道	その他	焼いて灰は海へ捨ててもらう	大学・大学校	日本	日本	製造業	埼玉県		はい		1	1	1	5
520	女性	26	北海道・東北	4	5	4	5	5	5	3	3	4	4	3	3	6	6	6	5	6	4	5	A	3	2	1	2	2	1	1	1	3	1	1	3	3	-1	-1	-3	1	-1	-1	2	1	3	7	5	6	5	4	4	7	5	7	4	2	7	6	6	2	2	5	6	2	6	2	6	6	5	5	5	仏教	仏教式		大学・大学校	日本	日本	会社員	福島県		はい	ネイティブ(母語が日本語である)	6	2	1	5
1193	男性	60	近畿（関西）	4	5	3	5	1	4	4	4	3	4	2	6	4	7	5	4	6	2	3	A	7	1	2	3	1	2	4	1	1	2	1	2	4	0	0	3	2	4	0	10	10	3	0	3	7	10	10	7	7	8	3	8	6	5	5	2	2	4	5	5	3	1	1	5	4	5	1	5	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	カメラマン	京都府		はい		5	1	1	6
968	男性	59	近畿（関西）	4	5	2	3	3	4	3	3	7	6	4	6	6	6	6	5	1	4	1	A	2	1	2	2	2	2	2	1	3	1	1	1	1	3	3	2	0	2	3	5	5	2	2	6	7	5	2	7	7	3	4	2	2	3	5	6	4	5	4	5	2	3	2	6	5	4	5	5	なし	仏教式		大学・大学校	日本	日本	医師	大阪府		はい	ネイティブ(母語が日本語である)	6	4	1	4
817	女性	54	近畿（関西）	5	5	4	2	1	5	4	3	4	1	7	3	5	7	1	3	7	1	1	A	5	3	2	3	3	5	5	1	3	2	1	3	4	-1	0	4	-2	0	4	10	10	0	5	0	10	0	0	0	10	5	10	6	0	10	3	7	3	6	6	6	2	2	2	6	7	3	5	5	なし	仏教式		高等学校	日本	日本	主婦	和歌山県		はい		5	1	1	2
564	男性	48	関東	2	2	3	3	4	5	4	4	6	5	7	4	4	6	5	5	3	2	4	A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0	0	1	7	8	8	8	9	10	9	8	8	10	10	10	10	7	10	3	6	6	3	5	6	6	4	4	4	3	6	5	6	なし	仏教式		中学校	日本	日本	無職	東京都		はい		6	2	1	5
9357	男性	46	近畿（関西）	3	3	2	2	4	4	2	2	6	4	4	3	4	4	6	5	2	4	3	B	2	2	2	2	2	3	2	2	2	2	1	3	2	-3	-3	-2	-3	-2	1	4	5	3	3	4	6	4	5	3	6	5	4	4	3	3	4	5	5	3	4	4	3	5	3	4	5	5	3	4	なし	仏教式		大学・大学校	日本	日本	会社員	京都		はい	基礎レベル（Basic）	6	7	1	2
792	女性	49	中部・北陸	5	5	4	4	3	4	4	3	7	6	2	6	4	6	6	5	6	5	4	A	2	3	2	3	3	3	3	2	3	2	1	4	4	2	2	2	1	1	3	5	10	9	4	5	7	5	7	6	10	9	10	10	9	10	5	5	3	5	5	4	4	3	3	5	5	5	4	4	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	看護師	三重県		はい		6	2	1	1
524	男性	58	北海道・東北	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	A	4	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	なし	仏教式		高等学校	日本	日本	公務員	宮城県		はい	基礎レベル（Basic）	7	1	1	0
1318	男性	33	関東	2	2	1	2	2	4	1	2	1	1	1	1	4	7	4	1	7	1	2	B	2	1	1	2	1	1	1	1	1	1	1	2	1	-3	-3	-3	-4	-3	1	1	10	0	0	1	10	0	0	1	10	0	10	0	0	10	2	7	5	7	6	5	1	1	2	2	6	1	1	4	なし	仏教式		大学・大学校	日本	日本	アルバイト	埼玉県		はい		7	2	1	0
606	女性	24	中部・北陸	3	3	3	4	4	2	2	2	3	2	2	2	2	3	2	2	5	2	2	B	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	-1	1	0	1	8	4	4	6	7	1	1	7	7	2	6	2	2	6	6	4	3	6	4	4	3	3	3	5	6	5	5	5	カトリック	無宗教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	主婦	新潟		はい		7	4	4	5
946	男性	60	近畿（関西）	4	4	3	4	1	3	3	2	4	4	4	5	4	4	4	4	4	4	4	A	4	6	3	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	3	4	4	4	4	4	4	4	3	4	なし	仏教式		高等学校	日本	日本	会社員	兵庫県		はい		2	2	1	10
550	女性	24	関東	2	2	2	4	5	5	2	2	2	3	4	3	5	3	1	3	1	2	1	A	3	4	3	4	4	2	3	3	3	3	2	4	5	0	1	-1	-2	-1	1	0	10	2	0	0	10	0	2	0	10	0	9	7	0	8	5	6	1	7	5	5	1	3	2	5	6	5	5	6	仏教	仏教式		大学・大学校	日本	日本	会社員	神奈川		はい		4	1	1	0
594	男性	34	中国・四国	4	4	4	5	4	4	1	4	2	2	1	1	3	6	3	1	4	1	1	B	4	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	7	6	7	6	8	7	7	7	6	8	9	7	8	6	7	6	7	4	5	6	6	3	2	4	5	5	4	3	3	なし	仏教式		中学校	日本	日本	フリーター	島根		はい		6	4	1	2
819	男性	50	関東	3	4	4	3	2	4	3	3	7	4	2	4	6	7	4	4	4	3	4	A	4	2	2	3	3	2	2	2	5	2	2	4	3	0	1	2	2	2	3	2	7	5	6	6	7	5	5	6	7	5	5	5	3	6	4	6	1	3	5	4	2	4	2	5	4	2	3	4	なし	仏教式		高等学校	日本	日本	警備	東京都		はい		5	1	1	0
918	女性	25	中国・四国	4	4	3	2	3	4	2	2	4	4	4	3	4	4	3	3	4	3	3	A	3	3	3	3	3	3	3	3	3	2	2	3	4	-1	-1	0	0	-1	-1	5	7	5	1	6	8	2	4	4	6	5	7	4	5	7	4	5	3	4	5	3	3	2	3	3	4	4	2	2	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	アルバイト	愛媛		はい		2	1	1	1
869	男性	43	中国・四国	4	3	3	2	1	4	3	2	5	4	3	4	4	5	4	4	4	4	3	A	2	1	1	5	2	2	3	2	5	2	1	3	4	0	1	0	1	1	2	6	4	3	7	4	6	5	5	3	7	6	4	4	5	4	4	5	3	4	4	5	4	5	3	6	5	4	4	4	なし	無宗教式		高等学校	日本	日本	会社員	広島		はい		5	3	1	1
1038	女性	26	関東	5	5	5	5	4	5	4	4	7	7	2	7	4	7	5	6	7	5	4	A	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	9	10	10	9	10	10	7	10	10	10	10	10	10	10	10	7	3	1	7	7	7	1	1	1	7	7	7	6	7	なし	仏教式		中学校	日本	日本	専業主婦	神奈川		はい		5	6	2	0
1098	男性	28	関東	4	2	1	5	1	5	4	2	6	5	4	3	3	4	7	3	4	4	5	A	3	6	5	7	7	4	4	2	2	4	2	6	5	-4	-4	-2	-4	-4	0	0	7	0	0	0	6	0	1	0	7	7	1	0	0	1	4	7	5	3	6	3	5	5	5	5	7	2	1	2	仏教	仏教式		大学・大学校	日本	日本	大学生	東京都		はい		4	3	1	2
909	男性	20	近畿（関西）	2	2	3	1	1	1	1	1	1	1	1	1	1	1	2	3	7	1	1	A	1	1	1	2	2	1	1	1	1	1	1	3	2	-4	4	4	4	4	4	9	10	10	9	10	10	6	6	10	8	9	7	9	4	9	7	3	1	6	7	7	1	2	1	7	7	6	7	7	なし	無宗教式		高等学校	日本	日本	土木	兵庫県		はい		7	1	1	0
687	男性	36	関東	5	5	5	5	5	5	5	5	4	1	1	1	1	7	2	1	4	1	1	A	3	1	1	3	1	1	1	1	3	1	1	4	4	0	0	0	0	0	0	7	10	5	2	2	10	0	8	0	10	7	5	7	5	7	5	7	2	5	7	5	2	3	3	7	7	4	4	5	なし	仏教式		大学・大学校	日本	日本	教師	埼玉県		はい		6	4	1	8
789	男性	60	関東	4	3	3	4	2	4	3	2	3	3	2	1	4	5	4	3	4	2	2	B	3	2	3	3	2	3	3	3	3	3	2	2	3	0	-1	-1	-1	-2	1	0	7	2	0	5	6	0	0	0	7	2	6	6	0	6	3	6	4	3	5	5	3	5	3	6	5	4	5	5	仏教	仏教式		大学・大学校	日本	日本	会社員	埼玉県		はい	ネイティブ(母語が日本語である)	5	5	1	4
949	男性	42	中部・北陸	4	4	3	4	4	4	4	4	6	4	3	3	4	7	3	3	3	2	2	A	1	1	1	1	1	1	1	1	2	1	1	1	1	0	1	1	1	1	2	5	6	5	0	5	6	5	5	4	9	7	8	9	6	9	6	5	1	6	7	5	1	4	1	7	6	7	6	5	仏教	仏教式		大学・大学校	日本	日本	公務員	新潟県		はい		4	6	4	5
15060	男性	44	関東	5	5	4	4	4	5	4	3	7	7	4	5	7	5	5	5	5	4	4	A	1	1	1	1	1	1	1	1	4	4	4	4	4	-3	-4	-3	-2	-2	-1	1	1	2	2	4	2	3	3	3	3	3	3	3	6	3	5	7	1	7	4	1	1	4	2	3	2	3	3	1	仏教徒	仏教式		中学校	日本	日本	エンジニア	埼玉		はい		7	1	1	0
1497	男性	42	関東	4	4	2	4	2	4	4	1	7	7	7	5	6	6	7	6	1	6	6	A	6	4	3	7	7	7	7	1	7	7	1	7	7	-4	-4	4	-4	-4	3	0	10	0	0	1	10	0	0	0	10	0	10	0	0	10	6	2	6	2	6	6	5	4	2	2	6	6	2	5	なし	無宗教式		大学・大学校	日本	日本	会社員	埼玉県		はい		6	5	1	1
1637	男性	60	近畿（関西）	3	4	4	3	2	3	3	4	7	6	3	4	5	6	4	4	2	4	1	A	3	2	3	4	4	3	3	2	4	3	2	4	4	-3	-3	-3	2	-2	3	1	4	3	0	0	4	0	3	0	6	3	1	3	1	3	5	5	4	4	6	5	3	4	3	5	4	3	3	4	仏教	仏教式		大学・大学校	日本	日本	無し	奈良県		はい	会話レベル（Conversational）	8	8	1	5
417	男性	21	北海道・東北	4	4	5	5	5	5	5	5	5	7	7	7	7	6	7	7	1	7	7	A	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	9	8	8	10	9	6	7	9	7	7	8	5	7	8	8	7	7	7	7	7	6	1	3	1	7	7	7	7	7	仏教	仏教式		高等学校	日本	日本	会社員	青森県		はい		8	1	1	0
1165	男性	44	関東	4	4	4	4	2	4	4	3	4	2	2	1	5	3	2	3	4	1	2	A	3	2	2	2	2	2	3	2	2	2	1	3	3	0	0	1	0	0	1	5	7	3	6	5	9	5	4	4	9	5	9	6	3	9	5	6	4	3	4	4	3	4	4	5	4	5	2	3	わからない	仏教式		高等学校	日本	日本	会社員	千葉県		はい		5	1	1	1
2132	男性	48	北海道・東北	3	4	4	5	3	5	2	2	4	4	4	4	4	4	4	4	4	4	4	A	4	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	答えたくない	宮城		はい	ネイティブ(母語が日本語である)	5	2	1	3
523	男性	48	関東	4	4	4	5	4	5	5	4	7	6	6	4	5	4	4	6	3	4	3	A	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	5	10	6	0	6	10	0	6	0	10	6	10	8	6	10	5	5	3	7	6	7	3	1	2	6	7	5	4	6	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	営業	神奈川		はい		6	1	1	1
1036	男性	37	関東	4	4	3	5	4	4	4	3	4	4	2	4	2	6	4	4	4	3	4	A	3	1	2	2	2	1	1	1	1	2	1	4	3	0	1	0	0	0	2	0	5	0	0	0	5	0	0	0	7	2	2	1	0	5	4	3	2	6	6	6	3	5	1	5	5	5	3	3	なし	無宗教式		大学・大学校	日本	日本	会社員	神奈川県		はい		6	5	2	0
1194	男性	40	九州・沖縄	4	5	5	5	3	2	4	3	5	4	4	5	5	5	4	4	5	6	5	A	3	2	1	1	1	1	1	1	1	1	1	1	1	2	3	3	4	2	2	7	8	7	5	6	7	5	5	6	8	8	7	7	7	6	4	5	5	5	5	4	4	4	5	4	4	5	5	5	なし	仏教式		大学・大学校	日本	日本	会社員	佐賀県		はい	ネイティブ(母語が日本語である)	6	2	1	1
405	男性	59	関東	4	4	4	4	2	4	4	2	6	5	6	2	5	5	5	5	3	3	5	A	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	-2	-2	1	3	4	3	3	3	6	3	3	6	7	6	6	3	3	6	4	5	4	5	4	5	3	4	4	5	5	5	5	4	なし	無宗教式		大学・大学校	日本	日本	会社員	千葉		はい		6	4	1	2
429	男性	45	近畿（関西）	3	3	2	3	4	3	3	3	6	6	5	4	4	4	5	4	4	4	5	A	5	5	5	5	5	5	4	4	4	4	5	4	4	0	0	0	2	1	1	6	6	5	5	5	6	6	6	5	6	5	6	6	6	6	4	4	3	4	5	4	5	4	3	3	4	4	4	4	浄土宗	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	オペレーター	和歌山		はい	基礎レベル（Basic）	4	1	1	0
646	男性	35	関東	4	3	3	4	2	5	2	2	3	3	2	3	5	4	6	5	7	3	2	B	4	2	2	1	1	1	1	1	1	1	1	2	1	3	4	4	-1	4	4	6	4	4	4	8	7	2	6	7	9	4	4	7	7	4	7	7	2	7	7	7	1	1	1	6	7	7	7	7	仏教 キリスト教	仏教式		大学・大学校	日本	日本	会社員	東京		はい		4	1	1	10
1425	男性	58	中部・北陸	4	4	4	4	2	4	3	3	4	4	2	3	5	4	4	3	4	2	3	B	5	3	3	3	3	3	3	3	5	4	3	4	4	-1	1	0	1	1	1	0	10	0	0	0	0	0	0	1	7	6	5	7	3	6	4	5	4	5	4	4	5	3	3	3	5	3	4	3	無し	仏教式		高等学校	日本	日本	建設業	静岡県		はい		4	3	1	1
404	男性	60	近畿（関西）	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	A	3	3	3	3	3	3	3	3	3	3	3	3	3	1	0	1	0	0	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	4	4	3	3	4	4	4	4	4	4	4	4	なし	仏教式		大学・大学校	日本	日本	会社員	兵庫		はい		5	4	1	4
360	男性	20	九州・沖縄	3	3	3	4	5	5	4	4	5	5	5	5	5	5	4	4	4	4	3	A	1	1	1	1	1	3	1	1	1	2	2	2	1	3	3	3	3	3	3	3	3	3	7	7	7	7	7	7	7	8	8	6	5	7	6	7	6	6	7	7	7	7	7	6	5	6	4	5	なし	その他		その他	日本	日本語	なし	福岡県		はい	ビジネスレベル（Business）	5	7	8	7
1143	男性	35	関東	4	4	4	3	2	4	3	3	2	3	5	2	5	5	4	3	4	2	4	A	4	2	3	1	3	1	1	2	4	3	2	5	4	-3	0	1	-1	1	2	5	8	1	6	2	8	0	0	1	8	0	6	5	0	6	5	6	4	4	5	5	3	4	3	5	5	6	5	6	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	会社員	神奈川県		はい		4	4	1	5
744	男性	56	中部・北陸	3	4	4	4	4	3	4	4	6	6	4	5	6	4	5	6	4	6	6	A	4	3	2	2	2	2	2	2	3	2	2	2	2	0	0	0	0	0	3	8	7	5	8	7	5	7	7	6	7	5	7	5	5	7	6	4	2	6	6	6	2	2	2	5	6	6	4	6	仏教	仏教式		高等学校	日本	日本	会社員	愛知		はい		5	1	1	4
1513	男性	43	九州・沖縄	4	4	4	4	3	4	4	3	6	6	4	5	5	5	5	5	2	4	4	A	5	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	9	9	5	5	5	5	9	9	5	9	5	9	9	9	9	5	5	3	5	5	5	3	5	3	5	5	5	5	5	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	医療	熊本		はい		6	4	2	2
1752	男性	25	関東	4	4	4	3	2	4	4	3	4	4	1	1	4	5	5	3	4	2	1	A	2	3	3	4	4	2	4	1	4	4	1	5	5	-4	-4	-3	-4	-4	0	1	8	0	0	0	6	0	0	0	10	0	5	0	0	3	4	6	4	5	5	4	3	3	4	5	7	3	4	5	なし	仏教式		大学・大学校	日本	日本	福祉	東京		はい		4	2	1	0
737	男性	43	関東	4	5	4	3	2	3	4	5	6	5	4	3	2	3	4	5	6	5	4	A	5	4	3	4	5	4	3	4	5	4	3	4	5	1	0	-1	-2	-1	0	7	6	5	4	3	4	5	6	7	6	5	4	3	4	5	4	5	4	3	4	5	4	3	4	5	4	3	4	5	なし	仏教式	周りで一般的と思うので	大学・大学校	日本	日本	会社員	千葉県		はい	ネイティブ(母語が日本語である)	6	4	6	3
476	男性	34	近畿（関西）	3	4	3	3	4	3	3	4	5	5	5	5	5	5	4	4	4	4	4	A	3	4	4	3	4	3	4	4	4	4	4	5	4	2	1	0	1	0	1	7	5	6	6	6	5	6	7	6	6	7	6	7	7	7	4	5	4	5	5	4	5	5	5	4	5	5	4	5	仏教	仏教式		大学・大学校	日本	日本	会社員	兵庫県		はい	ネイティブ(母語が日本語である)	7	6	5	6
525	男性	31	中部・北陸	5	4	5	5	3	5	4	3	6	4	1	6	4	1	5	5	4	1	4	A	5	3	1	2	2	2	2	2	6	2	3	5	2	4	4	4	4	4	4	8	9	5	7	5	7	4	6	0	8	5	5	3	5	5	6	1	2	7	6	6	2	5	3	5	7	7	6	6	キリスト教	キリスト教式		大学・大学校	日本	日本	自営業	静岡		はい		8	1	1	10
561	男性	37	関東	4	3	3	3	2	4	4	1	7	7	1	7	6	7	5	4	2	1	1	A	6	4	4	5	5	5	5	5	5	5	5	5	5	-2	-4	-1	-4	-4	2	2	8	0	0	0	9	0	0	0	9	0	6	0	0	8	6	7	2	5	6	7	1	4	1	4	5	2	3	4	なし	仏教式		大学・大学校	日本	日本	会社員	神奈川		はい		5	3	2	0
515	男性	58	関東	4	3	3	3	2	2	2	3	6	5	3	5	4	3	3	5	5	2	3	A	3	3	3	3	3	2	3	3	3	3	2	3	3	0	-1	-1	-2	-1	1	6	6	5	4	3	4	6	2	3	5	3	5	4	3	6	4	6	4	3	4	3	4	2	4	4	4	4	4	4	なし	無宗教式		高等学校	日本	日本	会社員	群馬県		はい		6	2	1	0
735	男性	49	近畿（関西）	4	5	5	5	1	5	4	3	4	3	4	3	4	5	1	1	2	1	1	A	3	3	1	1	1	1	1	1	1	1	1	1	1	0	0	2	0	0	4	7	8	3	3	7	2	0	7	3	8	7	7	7	7	7	5	4	3	5	6	5	3	3	3	5	6	3	5	6	仏教	仏教式		大学・大学校	日本	日本	会社員	兵庫県		はい	ネイティブ(母語が日本語である)	7	6	1	2
478	男性	32	中部・北陸	4	4	4	4	3	4	4	4	3	3	2	2	2	3	1	1	5	2	2	A	4	3	2	3	2	2	1	1	2	2	1	2	2	1	1	1	0	0	1	5	5	5	5	6	5	5	5	6	5	5	5	5	5	6	6	5	3	5	5	5	3	5	3	5	5	5	5	5	なし	仏教式		大学・大学校	日本	日本	会社員	石川県		はい		5	4	1	4
787	男性	43	関東	3	4	4	2	3	2	2	3	4	5	5	4	3	4	4	3	4	5	4	A	4	5	4	4	4	5	4	3	4	3	4	3	4	1	0	1	0	-1	0	5	4	4	5	6	5	4	6	5	5	4	6	5	4	5	4	3	4	5	4	3	4	5	4	4	3	4	3	4	なし	無宗教式	家系でそのようにお行なわれている	大学・大学校	日本	日本	会社員	千葉県		はい	ネイティブ(母語が日本語である)	7	5	6	5
790	男性	40	関東	3	3	1	3	1	4	3	2	7	7	4	7	5	4	1	5	1	1	1	A	7	4	4	2	4	2	7	1	7	4	1	7	7	-4	-4	2	-4	-4	4	6	10	0	0	0	10	0	0	0	10	0	10	0	0	10	2	4	7	5	4	6	6	3	4	7	4	3	3	2	なし	仏教式		大学・大学校	日本	日本	会社員	東京都		はい		4	1	1	1
714	男性	27	関東	4	3	3	2	2	4	3	1	2	1	5	4	2	4	4	2	4	5	3	B	4	6	6	3	5	4	2	1	2	4	4	6	7	-3	-4	0	-4	-3	-3	3	6	6	2	2	6	3	9	0	1	0	2	10	1	2	1	2	4	7	7	6	7	2	7	1	4	4	5	4	なし	無宗教式		大学院	日本	日本	会社員	神奈川県		はい		4	5	1	5
473	男性	57	関東	4	3	2	3	2	3	1	1	7	7	3	7	7	4	5	7	2	4	5	A	3	3	2	2	2	2	2	2	2	2	2	3	3	-4	-4	-3	-4	-4	1	0	6	0	0	0	3	0	0	0	6	0	0	0	0	0	3	5	4	3	4	3	3	5	3	3	3	3	2	4	なし	仏教式		大学・大学校	日本	日本	無職	東京都		はい		4	1	1	5
762	男性	52	近畿（関西）	4	4	4	5	3	5	5	4	7	7	4	5	4	5	5	4	1	5	4	A	4	1	1	2	2	2	2	2	2	2	1	3	2	0	4	3	4	2	3	5	6	5	5	6	6	5	6	4	6	6	6	6	5	6	5	5	4	3	5	4	4	4	4	4	5	5	3	4	仏教徒	仏教式		大学・大学校	日本	日本	会社員	大阪府		はい		6	4	2	5
703	男性	49	中国・四国	4	4	3	3	2	2	2	2	6	6	2	4	6	5	6	6	2	5	6	A	2	2	2	2	2	3	2	1	3	2	1	2	1	4	4	4	4	4	4	6	9	7	5	7	10	5	8	5	10	5	7	7	2	10	6	3	5	4	5	3	3	2	5	7	5	3	3	3	仏教	仏教式		大学・大学校	日本	日本	会社員	香川県		はい		5	3	1	3
734	男性	44	九州・沖縄	5	4	3	4	4	2	2	1	7	6	4	5	4	3	6	5	2	3	4	A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	-1	2	8	7	4	5	8	7	3	8	6	9	9	9	7	2	7	7	6	1	6	6	6	2	3	4	7	5	4	3	4	なし	仏教式		高等学校	日本	日本	自営業	福岡県		はい	ネイティブ(母語が日本語である)	8	4	1	3
2129	男性	56	九州・沖縄	4	4	3	1	1	4	2	1	7	5	3	1	3	2	5	3	1	3	2	A	5	2	2	6	3	3	3	2	6	5	2	5	5	-3	4	3	3	3	2	6	7	3	2	7	7	8	4	7	8	3	2	8	1	8	3	5	5	5	5	3	5	6	2	5	3	5	1	2	仏教	仏教式		大学・大学校	日本	日本	自営業	宮崎県		はい		6	4	1	8
1832	男性	26	関東	4	5	2	5	1	5	5	2	7	1	4	1	6	7	6	7	5	1	1	A	1	1	1	3	3	2	1	1	1	1	1	5	5	0	0	3	1	1	4	0	7	2	0	0	8	0	1	5	8	0	9	7	0	8	3	7	5	3	6	3	5	5	2	6	3	3	3	3	なし	仏教式		大学・大学校	日本	日本	薬剤師	東京都		はい	ネイティブ(母語が日本語である)	6	3	1	1
487	男性	49	中部・北陸	4	4	4	5	5	4	4	4	5	3	2	2	4	6	6	2	2	2	2	A	2	2	1	2	3	3	2	2	2	2	2	4	2	-2	-3	-3	-3	-3	3	5	3	3	2	8	6	4	4	2	8	8	3	3	8	7	5	6	2	3	3	3	3	3	3	3	2	4	4	3	なし	仏教式		高等学校	日本	日本	会社員	愛知県		はい	ネイティブ(母語が日本語である)	7	8	1	10
582	男性	39	関東	2	5	5	4	1	4	3	2	3	2	1	2	2	5	2	2	2	1	5	B	2	2	2	2	2	2	2	2	2	2	2	3	2	-3	3	3	3	3	3	2	9	3	7	7	9	3	7	9	7	9	9	9	8	7	6	2	2	6	6	6	2	2	2	5	6	2	6	6	なし	その他	なし	中学校	日本	日本	無職	埼玉県		はい	基礎レベル（Basic）	8	7	2	0
614	男性	59	北海道・東北	4	4	4	4	1	5	3	3	6	4	2	4	5	5	4	3	1	4	4	B	4	3	3	3	3	3	2	1	2	2	1	3	3	-2	-2	-2	-4	-3	1	5	3	5	5	6	8	5	5	6	7	6	5	6	6	5	4	6	4	3	5	5	3	3	3	5	5	4	3	4	なし	仏教式		大学・大学校	日本	日本	無職	宮城県		はい		5	1	1	1
371	男性	22	北海道・東北	5	4	4	4	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	A	1	1	1	2	1	1	1	1	1	1	1	1	1	0	-2	-3	-3	-3	-3	2	1	3	1	2	2	3	1	1	1	1	1	1	1	1	4	4	4	4	4	3	3	3	3	3	4	3	3	3	なし	無宗教式		高等学校	日本	日本	製造業	北海道		はい		6	5	1	0
518	男性	48	近畿（関西）	4	4	3	3	2	4	3	4	4	4	2	4	4	5	4	3	2	3	1	A	4	4	3	3	3	4	3	2	5	3	1	4	3	0	2	1	0	2	4	2	6	5	4	5	8	4	7	3	7	8	6	7	2	7	4	5	3	6	4	5	2	2	2	4	4	4	5	5	なし	仏教式		大学・大学校	日本	日本	会社員	大阪府		はい		6	2	1	0
665	男性	41	関東	5	5	4	5	2	5	5	4	4	4	1	1	4	6	4	1	1	1	1	A	3	3	1	2	3	3	2	3	2	3	1	3	4	0	1	3	1	2	3	5	7	5	5	5	9	5	5	4	9	6	6	6	5	7	4	5	4	4	6	4	2	4	2	5	5	5	4	4	神道	神式（神道式）		大学・大学校	日本	日本	教育	東京		はい		3	1	1	3
693	男性	30	九州・沖縄	4	2	3	3	1	4	1	1	5	4	5	4	5	6	4	4	5	4	5	A	3	1	2	4	4	4	3	1	2	3	2	3	2	-3	-3	2	-4	-4	-3	1	7	2	0	0	7	0	2	0	8	3	6	3	0	6	5	6	1	4	5	7	1	4	3	5	5	5	3	4	なし	仏教式		大学・大学校	日本	日本	会社員	福岡		はい	ネイティブ(母語が日本語である)	4	3	2	0
789	男性	60	近畿（関西）	2	2	1	2	2	3	2	1	6	5	3	2	5	4	6	3	2	4	3	B	1	1	1	5	3	3	2	1	3	3	1	4	2	-4	-4	-4	-4	-4	-4	1	6	0	0	1	7	0	0	0	8	0	4	0	0	6	3	4	3	4	5	4	3	4	3	5	3	5	4	4	神道	神式（神道式）		大学・大学校	日本	日本	無職	兵庫		はい		6	4	1	10
