id	cul	MR_1	MR_2	MR_3	MR_4	MR_5	MR_6	MR_7	MR_8	MR_9	MR_10	MR_11	MR_12	MR_13	AN_1	AN_2	AN_3	AN_4	AN_5	AN_6	AN_7	AN_8	AC_1	AC_2	AC_3	AC_4	AC_5	AC_6.	AC_7	AC_8	AC_9.	AC_10	AC_11	SBS_1	SBS_2	SBS_3	SBS_4	SBS_5	SBS_6	AM_1	AM_2	AM_3	AM_4	AM_5	AM_6	AM_7	AM_8	AM_9	AM_10	AM_11	AM_12	AM_13	AM_14	AM_15	IRI_2.EC	IRI_4.EC.	IRI_9.EC	IRI_14.EC.	IRI_18.EC.	IRI_20.EC	IRI_22.EC	IRI_3.PT.	IRI_8.PT	IRI_11.PT	IRI_15.PT.	IRI_21.PT	IRI_25.PT	IRI_28.PT	EXP_1	EXP_2	EXP_3	RHAB	FNL1	FNL2	Gender	Age	Region	REL	NAT_1	NAT_2	NAT_3	NAT_4	LNG_1	LNG_2	EDU	RATE_WITCH
1523	JP588	JP	3	7	6	7	7	7	5	7	5	6	7	7	7	5	4	2	4	2	5	4	3	5	4	4	3	6	1	7	5	7	4	7	4	-4	2	4	2	4	7	8	6	9	0	8	0	8	4	10	10	10	10	8	10	6	5	3	6	5	7	1	6	5	7	7	5	4	4	7	4	2	4	無宗教式		0	21	北海道・東北	なし	日本	日本	建築会社	宮城県	はい		大学・大学校	B
1524	JP589	JP	5	6	5	6	6	6	6	7	7	6	6	6	7	4	3	2	2	4	3	2	1	7	7	1	7	7	1	7	7	7	7	7	-4	-4	-4	-4	-4	-4	1	3	5	1	1	0	0	1	0	0	0	0	0	0	0	1	5	2	7	6	1	2	7	2	2	7	2	2	1	6	1	1	0	無宗教式		0	48	近畿（関西）	なし	日本	日本	自営業	大阪府	はい		専門学校・高等専門学校（高専）・短期大学	A
1525	JP59	JP	3	3	4	3	3	5	4	5	5	5	6	4	3	3	4	4	4	2	2	3	3	6	6	4	5	5	3	4	4	5	4	5	0	0	1	1	1	1	3	7	6	3	4	6	2	6	4	7	5	5	6	4	7	3	3	4	3	3	5	3	2	3	3	4	4	3	3	4	1	1	0	仏教式		0	25	関東	なし	日本	日本	製造業	千葉県	はい		高等学校	A
1526	JP590	JP	6	7	7	6	6	7	7	7	6	6	7	6	6	3	4	2	2	1	3	2	3	4	4	4	4	4	3	4	4	5	4	4	-2	0	0	0	1	2	5	7	6	5	5	6	5	7	5	5	7	6	9	6	5	4	6	5	3	6	4	4	4	4	4	6	4	3	4	8	8	1	2	無宗教式		1	32	中国・四国	なし	日本	日本	主婦	島根	はい		専門学校・高等専門学校（高専）・短期大学	A
1527	JP591	JP	6	5	5	5	5	5	5	5	5	5	5	6	5	4	3	3	5	5	4	4	3	4	5	4	3	4	4	5	4	4	4	3	2	3	2	2	2	3	3	8	5	2	6	8	5	5	3	8	5	8	5	5	8	6	6	6	5	5	5	4	6	5	5	5	5	5	4	6	4	1	6	仏教式		0	45	関東	神道	日本	日本	建設業	千葉県	はい	ネイティブ(母語が日本語である)	専門学校・高等専門学校（高専）・短期大学	A
1528	JP592	JP	7	7	7	6	6	6	6	5	3	6	7	5	5	5	4	4	5	3	5	4	3	5	4	4	4	5	2	4	5	5	4	3	-1	0	1	0	0	1	6	3	6	6	7	7	4	7	6	7	6	5	6	4	7	5	5	6	6	5	6	6	3	4	6	5	6	4	5	7	6	4	0	無宗教式		0	33	中部・北陸	なし	日本	日本	会社員	愛知県	はい		大学・大学校	A
1529	JP593	JP	6	7	7	7	7	7	7	7	1	6	4	3	5	5	5	4	4	1	5	4	4	7	7	1	5	7	1	4	4	4	6	6	4	4	4	4	4	4	5	8	6	5	9	10	4	9	5	9	2	8	8	6	8	4	3	7	5	6	6	4	1	4	5	4	4	5	4	1	1	1	3	仏教式		1	32	中部・北陸	なし	日本	日本	自営業	愛知県	はい		高等学校	A
1530	JP594	JP	7	5	4	4	5	6	4	5	7	3	4	4	4	3	3	3	3	3	3	3	3	3	7	3	4	4	4	4	4	3	4	4	2	0	-1	4	-1	0	9	3	8	7	9	9	2	7	8	9	7	9	6	9	9	4	7	3	3	5	3	3	5	4	6	4	3	2	1	5	1	4	9	その他	なし	1	20	関東	なし	日本	日本	なし	茨城	はい		専門学校・高等専門学校（高専）・短期大学	A
1531	JP595	JP	3	5	6	5	5	5	6	5	2	5	6	5	5	5	4	4	4	2	5	4	4	6	5	4	3	4	3	5	5	5	3	4	-2	-1	2	1	1	4	0	8	1	0	4	9	0	0	2	8	1	4	4	0	6	5	3	5	5	3	7	3	3	3	6	2	5	6	5	4	2	1	2	仏教式		1	32	中部・北陸	なし	日本	日本	パート社員	山梨	はい		大学・大学校	A
1532	JP596	JP	4	3	4	4	4	4	4	4	5	5	5	3	3	3	2	2	3	4	5	4	3	5	5	4	4	4	3	4	3	4	3	3	2	1	1	2	1	1	0	3	4	2	4	5	4	3	5	5	6	6	6	6	5	4	4	5	4	4	4	4	3	4	6	4	5	4	4	7	5	1	1	無宗教式	なし	0	25	関東	なし	日本	日本	保育士	東京都	はい	ネイティブ(母語が日本語である)	高等学校	A
1533	JP597	JP	5	7	7	7	7	7	6	5	7	7	7	6	3	5	5	4	5	4	5	2	4	6	5	3	7	7	1	4	4	3	4	7	2	3	3	4	0	4	4	8	1	0	3	7	3	5	0	10	5	8	4	6	7	3	7	5	3	7	7	3	1	3	7	6	4	7	4	5	8	1	10	仏教式		1	19	近畿（関西）	なし	日本	日本	学生	大阪府	はい		大学・大学校	A
1534	JP598	JP	5	6	6	6	6	7	7	7	6	6	7	6	6	5	4	4	4	4	4	3	3	3	3	2	2	3	2	3	2	5	2	1	1	2	1	2	0	2	5	9	9	5	6	9	4	9	3	10	8	7	8	9	8	4	4	3	4	5	5	2	2	3	4	4	4	4	3	6	6	1	3	仏教式		1	41	北海道・東北	基本的に仏教　無神論者	日本	日本	サービス業	福島	はい		専門学校・高等専門学校（高専）・短期大学	B
1535	JP599	JP	7	4	7	7	7	7	7	7	6	7	7	7	6	5	5	5	5	5	4	4	3	4	4	3	3	4	2	5	3	4	3	4	1	4	3	3	2	4	5	8	6	6	6	8	5	7	5	8	7	6	7	5	7	4	4	5	4	4	6	3	3	5	5	3	5	4	5	5	4	2	5	仏教式		1	32	関東	真言宗	日本	日本	主婦	千葉	はい		大学院	A
1536	JP6	JP	6	6	6	6	6	6	6	7	6	6	6	6	6	4	4	3	4	2	3	3	3	6	4	2	4	4	3	4	4	4	3	4	0	0	0	0	0	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	4	4	5	4	3	5	4	5	4	4	4	1	1	1	1	仏教式		0	41	関東	なし	日本	日本	会社員	東京都	はい		大学・大学校	A
1537	JP60	JP	6	7	7	7	7	7	7	7	7	7	7	7	6	4	5	5	3	4	3	3	4	3	4	1	2	3	1	2	3	2	4	3	3	4	3	4	0	2	6	10	4	0	7	6	2	0	1	8	10	6	5	3	5	1	1	4	4	1	5	3	1	4	2	5	6	1	1	4	4	1	3	仏教式		1	44	北海道・東北	なし	日本	日本	派遣	宮城県	はい		高等学校	A
1538	JP600	JP	6	6	6	6	6	6	6	6	6	6	6	6	6	3	4	3	4	4	4	4	4	4	4	4	4	5	4	3	4	3	4	3	1	1	1	1	1	1	2	9	7	5	6	9	8	9	5	9	8	9	9	7	9	5	6	5	5	6	6	6	5	5	5	5	6	3	5	6	8	2	2	仏教式		1	31	近畿（関西）	なし	日本	日本	教師	兵庫	はい	ネイティブ(母語が日本語である)	大学・大学校	B
1539	JP601	JP	6	6	7	2	4	5	6	7	6	6	7	6	6	5	5	5	4	2	4	4	3	5	3	1	5	3	7	5	3	5	2	2	4	4	3	3	3	4	7	6	3	3	8	6	2	2	6	6	4	1	6	3	6	5	6	5	6	6	6	6	5	4	5	6	4	2	5	7	5	5	3	仏教式		0	30	九州・沖縄	なし	日本	日本	エンジニア	福岡	はい		専門学校・高等専門学校（高専）・短期大学	A
1540	JP602	JP	5	5	6	6	5	4	5	5	3	5	6	5	5	4	4	3	2	1	2	1	2	4	4	4	5	6	2	2	3	1	3	3	0	1	1	1	2	3	5	6	2	2	6	7	4	2	2	7	2	4	4	2	4	5	5	6	5	5	6	5	5	3	2	4	5	3	3	4	2	1	10	仏教式		1	46	近畿（関西）	なし	日本	日本	主婦	兵庫	はい		専門学校・高等専門学校（高専）・短期大学	A
1541	JP603	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	4	1	4	4	4	2	2	3	7	7	4	5	4	1	7	4	1	1	3	3	3	4	2	4	2	10	10	10	10	10	7	3	8	5	10	6	6	2	3	10	7	7	1	3	2	7	6	1	1	5	2	3	6	5	4	2	1	0	その他	なし	1	20	関東	なし	日本	日本	アパレル定員	東京都	はい		専門学校・高等専門学校（高専）・短期大学	A
1542	JP604	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	5	5	5	5	5	5	5	5	7	7	7	7	7	1	7	7	1	7	7	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	7	1	7	1	1	7	7	1	7	7	1	7	7	7	8	8	8	10	仏教式		1	21	中部・北陸	仏教	日本	日本	学生	新潟県	はい	ネイティブ(母語が日本語である)	専門学校・高等専門学校（高専）・短期大学	A
1543	JP605	JP	1	7	7	7	7	7	7	7	7	7	7	7	7	5	5	3	5	4	5	4	5	6	7	3	7	6	1	7	5	1	7	7	4	4	2	4	4	4	10	5	9	10	10	10	9	5	2	2	3	0	0	10	0	7	1	7	1	1	7	7	1	7	7	1	7	7	5	7	2	1	10	無宗教式		1	29	中国・四国	なし	日本	日本	会社員	愛知県	はい		大学・大学校	A
1544	JP606	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	5	4	3	4	4	5	4	4	4	4	4	4	3	2	2	4	4	7	2	2	2	3	3	3	4	0	10	0	0	0	10	0	0	0	10	0	10	10	0	10	5	7	6	5	6	5	6	7	6	4	6	7	6	6	7	5	1	0	神式（神道式）		1	48	関東	なし	日本	日本	無職	埼玉県	はい		中学校	A
1545	JP607	JP	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	2	3	3	2	5	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	1	5	10	5	0	0	10	0	0	0	10	0	10	0	0	10	3	4	4	4	4	4	3	3	4	4	4	4	3	4	4	1	1	0	その他	わからない	0	38	中部・北陸	なし	日本	日本	無職	愛知県	はい	ネイティブ(母語が日本語である)	高等学校	B
1546	JP608	JP	7	7	7	4	4	4	4	7	7	4	7	4	4	4	4	4	4	4	4	4	4	7	7	7	7	7	1	7	7	1	7	7	-4	0	4	0	0	4	10	5	0	0	5	10	0	0	0	10	0	5	0	0	10	7	4	7	4	4	7	7	1	4	7	4	7	7	7	8	8	1	10	仏教式		0	40	関東	仏教	日本	日本	リクルートの正社員	群馬県	はい		大学・大学校	A
1547	JP609	JP	2	6	5	6	5	4	5	3	4	6	6	3	2	4	4	5	3	5	5	5	5	6	3	2	4	5	2	6	6	2	6	6	-2	4	3	3	-1	2	2	3	7	4	4	5	8	5	5	7	3	4	4	3	3	5	3	5	4	2	6	5	5	5	5	2	5	5	4	1	3	4	9	仏教式		0	20	九州・沖縄	なひ	日本	日本	製造業	愛媛	はい	基礎レベル（Basic）	高等学校	A
1548	JP61	JP	7	7	7	6	7	7	7	7	5	6	7	6	6	4	5	4	4	2	5	3	4	4	1	2	2	2	1	1	1	2	1	1	3	4	4	3	3	4	2	3	2	1	2	7	1	7	1	9	8	7	9	5	6	2	5	5	6	4	6	6	6	3	6	3	5	5	4	6	4	1	5	仏教式		1	42	関東	浄土宗	日本	日本	アルバイト	東京都	はい		専門学校・高等専門学校（高専）・短期大学	A
1549	JP610	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	5	5	4	3	5	4	3	4	6	4	4	5	5	2	4	5	4	4	4	2	2	0	2	2	1	2	7	4	2	3	6	3	6	2	6	3	6	5	3	6	5	7	5	6	6	6	5	3	5	5	6	5	4	5	5	4	1	2	仏教式		1	29	近畿（関西）	仏教	日本	日本	受付	京都府	はい		高等学校	A
1550	JP611	JP	4	5	5	4	4	4	5	6	4	5	7	4	4	3	4	3	3	1	4	3	2	4	4	3	3	4	4	4	4	4	3	4	-2	-2	-1	0	0	0	4	5	3	4	5	5	4	3	5	5	4	4	3	2	3	3	4	3	4	4	4	1	3	3	3	4	4	3	4	4	1	1	0	無宗教式		1	37	中部・北陸	なし	日本	日本	事務	岐阜県	はい		専門学校・高等専門学校（高専）・短期大学	A
1551	JP612	JP	4	4	4	4	4	4	4	4	5	5	5	4	4	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	6	4	5	5	5	4	5	4	5	5	4	5	3	5	3	3	4	5	3	5	4	3	5	5	5	5	7	5	2	仏教式		1	25	関東	なし	日本	日本	アルバイト	千葉県	はい	ネイティブ(母語が日本語である)	専門学校・高等専門学校（高専）・短期大学	A
1552	JP613	JP	2	3	6	4	4	6	5	6	6	6	6	3	2	3	4	3	3	1	4	2	4	4	4	4	4	4	4	4	4	4	3	4	0	0	2	2	0	0	8	5	5	7	7	8	6	7	5	7	7	8	8	6	6	4	3	5	5	4	6	5	2	3	3	3	1	1	1	1	1	1	0	仏教式		1	22	北海道・東北	なし	日本	日本	福祉	福島	はい		高等学校	A
1553	JP614	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	4	4	5	4	1	1	4	3	1	2	5	1	5	5	3	3	4	0	0	0	0	0	0	5	7	7	6	7	7	6	8	6	9	7	7	8	8	9	3	3	5	3	3	5	6	3	6	5	2	5	4	5	7	6	2	1	神式（神道式）		1	25	中部・北陸	なし	日本	日本	医療系	長野	はい		専門学校・高等専門学校（高専）・短期大学	A
1554	JP615	JP	5	6	6	6	6	5	6	6	6	6	7	6	5	3	3	2	2	1	4	2	1	4	5	4	5	3	3	5	4	6	4	5	2	0	3	0	0	2	4	6	3	3	3	8	3	3	2	7	3	6	3	4	7	4	5	5	5	6	5	5	3	5	4	6	5	5	5	1	2	1	0	無宗教式		1	24	近畿（関西）	なし	日本	日本	販売	大阪	はい	基礎レベル（Basic）	中学校	A
1555	JP616	JP	4	5	5	4	5	7	7	7	5	7	7	6	5	4	5	5	3	1	5	3	4	6	5	3	4	5	3	5	3	4	4	1	4	4	4	3	4	4	0	9	5	0	0	9	0	0	0	10	0	10	10	0	10	1	7	4	7	7	7	2	1	1	2	3	2	1	1	3	1	1	1	無宗教式		1	29	北海道・東北	なし	日本	日本	主婦	福島県	はい		専門学校・高等専門学校（高専）・短期大学	A
1556	JP617	JP	6	7	7	7	7	7	7	6	5	7	7	6	6	4	4	4	2	5	4	4	3	2	2	2	2	1	2	5	3	5	1	2	0	2	1	2	2	2	1	7	4	3	8	8	1	0	0	10	2	9	9	1	9	5	6	6	6	6	5	5	6	3	6	6	5	4	3	4	2	1	2	仏教式		1	27	中部・北陸	なし	日本	日本	医療職	三重県	はい		大学・大学校	A
1557	JP618	JP	5	5	7	6	7	7	7	7	7	7	7	6	7	4	4	5	4	2	5	4	4	2	4	4	2	3	2	4	4	1	2	1	-3	-3	-3	-2	1	-2	9	5	5	3	2	5	5	2	1	8	8	0	10	4	0	1	6	2	2	3	5	2	7	3	2	1	4	2	4	2	1	1	0	仏教式		1	21	北海道・東北	なし	日本	日本	無職	北海道	はい		中学校	A
1558	JP619	JP	7	7	7	7	7	3	7	7	7	7	7	7	7	5	2	5	5	5	5	5	5	4	4	4	3	5	4	4	4	4	3	5	-3	4	1	4	4	4	9	3	1	3	1	7	0	0	4	2	10	2	10	7	5	7	5	7	7	7	7	2	1	4	7	3	7	7	7	4	1	1	6	仏教式		1	40	北海道・東北	なし	日本	日本	専業主婦	青森	はい	基礎レベル（Basic）	専門学校・高等専門学校（高専）・短期大学	A
1559	JP62	JP	4	5	6	4	6	5	6	6	5	5	6	5	5	3	2	2	3	1	2	2	1	4	1	1	1	1	7	1	1	2	1	1	-4	-4	-4	-4	-4	0	5	5	2	2	2	5	2	2	0	7	6	5	5	2	6	4	4	4	4	4	4	4	4	3	4	4	4	3	4	1	1	1	0	仏教式		0	57	関東	なし	日本	日本	無職	埼玉県	はい		大学院	A
1560	JP620	JP	5	7	7	5	4	5	6	5	6	6	6	5	3	4	4	3	4	2	4	2	2	5	6	4	5	4	1	4	4	6	6	4	0	1	1	0	0	2	3	5	7	8	5	5	5	7	3	10	8	8	7	5	6	5	5	4	3	5	5	6	4	3	4	5	3	3	4	3	3	1	3	仏教式		1	27	九州・沖縄	なし	日本	日本	会社員	福岡県	はい		高等学校	A
1561	JP621	JP	7	7	7	5	7	6	6	6	6	7	7	5	5	4	3	4	4	3	3	3	3	4	4	4	4	4	4	4	4	7	4	4	0	-2	0	0	0	-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	7	5	4	4	7	1	6	5	6	6	7	6	2	2	1	0	無宗教式		0	24	関東	なし	日本	日本	会社員	神奈川県	はい		専門学校・高等専門学校（高専）・短期大学	A
1562	JP622	JP	5	7	7	7	7	7	7	6	7	7	7	6	7	2	2	3	1	4	2	1	4	2	1	1	1	4	4	4	3	2	1	4	-4	-4	-4	1	-4	0	0	0	0	1	6	6	1	0	0	7	8	5	1	0	3	2	2	2	2	1	6	2	1	1	1	5	1	1	1	4	4	6	1	仏教式		1	40	北海道・東北	なし	日本	日本	無職	北海道	はい		中学校	A
1563	JP623	JP	1	7	3	3	4	3	1	3	5	4	5	5	2	5	3	5	4	4	5	1	2	4	2	4	4	3	1	5	6	1	6	4	2	1	2	3	3	3	9	2	4	10	7	5	1	3	5	3	10	0	5	3	10	4	1	5	6	5	4	6	4	5	1	3	4	4	5	6	1	1	4	仏教式		0	22	関東	仏教	日本	日本	アパレル	千葉県	はい		大学・大学校	A
1564	JP624	JP	4	7	7	7	7	7	7	7	7	7	7	7	7	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	1	無宗教式		1	20	関東	キリスト教	日本	日本	大学生	千葉県	はい		高等学校	A
1565	JP625	JP	5	7	7	7	7	7	7	7	6	7	7	6	5	5	5	5	4	1	5	4	3	5	4	1	3	3	4	4	3	7	4	3	0	1	0	0	0	2	6	5	4	3	8	10	5	5	5	10	7	10	10	5	10	4	7	6	7	7	6	5	7	3	7	7	3	4	4	2	1	1	0	仏教式		0	43	関東	なし	日本	日本	会社員	東京	はい		大学・大学校	A
1566	JP626	JP	7	7	7	6	6	6	5	6	5	6	7	5	5	5	5	4	4	2	4	4	4	6	4	3	4	5	2	5	5	5	4	2	2	2	2	1	2	3	6	6	4	6	6	7	6	6	7	7	7	7	6	7	7	3	4	5	5	6	4	4	3	2	4	3	5	3	3	4	3	1	1	仏教式		0	49	中国・四国	浄土真宗	日本	日本	自営業	山口	はい		専門学校・高等専門学校（高専）・短期大学	A
1567	JP627	JP	5	6	6	5	6	7	6	7	2	6	7	6	6	5	4	2	4	1	4	2	2	4	4	3	4	5	2	4	4	2	4	1	0	2	2	3	2	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	6	6	6	6	5	4	3	4	5	6	6	3	4	5	2	1	0	その他	なし	1	27	中部・北陸	なし	日本	日本	内職	三重	はい		高等学校	A
1568	JP628	JP	4	5	3	4	5	3	3	2	5	5	4	6	3	4	3	2	5	5	2	5	4	5	7	4	3	6	1	5	3	7	3	7	0	2	-2	3	2	-1	5	3	2	3	5	2	3	1	3	5	3	5	2	3	3	1	1	3	2	1	4	6	2	6	6	5	4	3	4	8	7	6	0	仏教式	なし	1	25	中部・北陸	なし	日本	日本	イラストレーター	愛知	はい		専門学校・高等専門学校（高専）・短期大学	A
1569	JP629	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	3	2	2	3	1	3	1	1	5	5	5	4	4	2	4	4	1	5	5	0	0	0	1	0	0	5	5	5	7	5	8	3	4	5	9	7	5	4	2	6	4	5	5	5	5	6	4	4	4	5	4	4	3	4	2	1	1	0	仏教式		0	22	関東	なし	日本	日本	大学生	東京	はい		高等学校	A
1570	JP63	JP	4	4	5	4	4	6	5	6	6	6	6	5	4	4	4	4	4	4	4	3	3	6	4	3	4	4	4	6	5	5	3	3	-3	-3	-3	-3	-3	1	3	2	2	3	5	5	1	2	4	5	5	4	2	4	4	4	3	5	4	3	4	3	3	3	5	5	4	3	4	6	4	1	0	仏教式		0	45	近畿（関西）	仏教	日本	日本	会社員	京都	はい		高等学校	A
1571	JP630	JP	5	4	4	3	5	6	6	6	4	5	5	4	4	4	3	5	4	5	4	5	4	4	4	5	7	6	4	7	4	6	5	2	-1	-2	0	-4	-1	1	6	7	6	6	3	6	5	10	10	6	9	10	9	9	9	7	3	6	4	3	6	6	2	5	4	2	7	5	5	7	4	2	1	無宗教式		0	47	関東	なし	日本	日本	会社員	東京都	はい	ネイティブ(母語が日本語である)	専門学校・高等専門学校（高専）・短期大学	A
1572	JP631	JP	6	7	7	7	7	7	7	7	7	7	7	7	7	3	4	4	4	2	4	4	2	6	7	2	3	5	6	7	3	7	3	3	3	3	3	3	3	3	9	9	8	5	8	9	6	8	8	9	9	9	9	8	9	5	6	6	6	6	7	6	3	5	6	6	7	6	6	6	8	1	3	仏教式		1	40	九州・沖縄	なし	日本	日本	専業主婦	福岡県	はい		中学校	A
1573	JP632	JP	3	7	7	7	7	7	7	7	7	7	7	7	7	5	5	3	4	5	5	5	5	6	6	4	6	6	4	4	6	7	3	6	4	4	4	4	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	1	7	1	1	7	7	1	7	7	1	7	7	7	7	2	1	2	仏教式		1	23	北海道・東北	なし	日本	日本	サービス	北海道	はい		大学院	A
1574	JP633	JP	6	7	7	7	6	6	7	7	7	7	7	6	6	4	4	4	4	4	4	4	4	4	4	5	5	4	4	5	5	4	5	4	1	0	0	2	-2	3	5	6	6	4	6	7	4	7	5	7	5	6	5	5	6	5	6	5	5	6	5	4	3	5	5	6	5	3	5	2	3	1	0	仏教式		1	20	関東	なし	日本	日本	会計	東京都	はい		大学・大学校	A
1575	JP634	JP	5	7	7	5	3	1	5	7	1	5	7	1	1	5	5	4	5	2	5	5	5	5	1	1	4	3	7	2	1	1	1	1	4	4	2	0	2	4	0	3	0	0	0	10	0	7	0	10	7	6	1	0	4	5	3	6	5	6	7	1	1	7	7	3	5	1	7	7	7	1	7	仏教式		0	25	関東	なし	日本	日本	小売業	千葉県	はい		専門学校・高等専門学校（高専）・短期大学	A
1576	JP635	JP	7	7	6	7	7	7	7	7	7	5	7	7	6	3	5	3	3	4	5	5	4	6	4	4	4	3	4	5	4	4	4	4	0	2	-1	1	1	3	6	8	5	6	5	8	2	2	3	6	7	8	6	9	6	6	7	4	3	4	4	6	5	3	3	5	4	3	4	5	6	6	1	神式（神道式）		1	30	関東	仏教	日本	日本	フリーター	東京	はい		大学・大学校	B
1577	JP636	JP	6	6	6	6	6	5	6	6	6	6	7	5	5	4	4	4	5	4	4	3	3	4	5	4	4	4	2	4	4	5	5	4	-4	1	1	2	1	1	0	6	5	0	1	6	0	3	0	6	1	6	3	1	6	3	5	4	5	7	5	4	3	3	4	5	5	3	4	4	4	1	0	仏教式		1	34	関東	なし	日本	日本	主婦	神奈川	はい		大学・大学校	B
1578	JP637	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	4	3	3	3	3	2	2	3	7	7	5	7	5	2	6	6	1	5	6	2	2	2	2	1	3	7	3	3	7	4	3	3	3	2	6	4	6	6	3	7	3	5	6	6	6	5	4	3	2	5	5	5	5	3	7	7	4	5	仏教式		0	20	近畿（関西）	仏教	日本	日本	学生	大阪	はい		高等学校	A
1579	JP638	JP	6	7	7	7	7	7	7	7	7	7	7	7	7	5	5	5	5	5	5	5	3	4	7	7	6	7	1	7	4	3	4	6	4	4	4	4	4	4	10	5	10	10	10	10	10	10	8	9	10	7	9	1	10	7	1	7	1	1	7	7	1	7	7	1	7	7	7	8	7	5	10	仏教式		1	30	近畿（関西）	なし	日本	日本	保険	大阪	はい		大学・大学校	A
1580	JP639	JP	3	7	7	7	7	7	7	7	7	7	7	5	7	5	5	4	3	2	1	1	1	4	4	1	4	4	2	4	5	7	4	4	-3	3	4	4	4	3	1	8	1	0	3	2	0	0	0	6	2	1	2	0	0	2	7	7	3	7	5	6	7	3	1	3	6	4	5	1	1	1	0	仏教式		0	56	九州・沖縄	なし	日本	日本	無職	沖縄県	はい		高等学校	A
1581	JP64	JP	4	6	6	6	6	6	5	6	4	6	7	4	5	4	4	4	4	3	3	3	3	5	4	2	4	4	3	4	4	2	4	5	0	0	1	1	1	1	5	7	6	5	5	7	5	6	5	6	6	5	6	5	7	4	4	4	4	4	5	5	3	4	4	5	5	4	4	5	2	1	6	仏教式		1	43	関東	なし	日本	日本	専業主婦	神奈川県	はい		大学・大学校	A
1582	JP640	JP	4	4	6	7	7	7	7	7	7	7	7	7	7	4	4	4	4	3	4	4	3	7	7	4	7	7	1	5	7	7	4	1	-4	4	4	4	4	4	0	10	10	0	0	10	0	10	0	10	10	10	10	10	10	7	5	6	7	6	7	4	5	2	4	5	6	2	5	4	4	1	10	その他	顕正会　儀礼室	1	50	関東	日蓮大聖人の仏法	日本	日本		東京都	はい		高等学校	A
1583	JP641	JP	6	7	7	6	6	6	6	6	7	6	7	6	6	5	5	3	5	5	5	3	4	4	4	3	2	3	1	3	2	5	1	1	-1	1	2	0	1	4	1	6	7	4	6	7	3	6	5	8	7	6	8	6	6	5	5	6	6	5	5	6	3	5	5	6	6	5	6	6	4	1	3	無宗教式		1	45	関東	なし	日本	日本	派遣社員	東京都	はい		大学・大学校	A
1584	JP642	JP	7	7	7	7	7	7	7	7	7	7	7	1	4	1	1	1	1	1	1	1	1	6	7	4	5	7	1	7	7	1	4	5	0	0	0	4	0	4	5	5	5	5	5	5	5	5	5	10	5	10	5	5	10	7	7	7	7	7	7	7	1	7	7	7	7	7	7	8	7	2	10	無宗教式		1	20	関東	なし	日本	日本	学生	東京	はい		大学・大学校	A
1585	JP643	JP	5	4	4	4	4	4	4	4	4	3	5	4	4	3	2	3	3	3	3	3	3	5	3	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	0	その他		1	20	関東	なし	日本	日本	なし	神奈川	はい		大学・大学校	A
1586	JP644	JP	5	6	6	6	6	6	6	5	5	6	6	5	6	4	5	3	4	5	4	4	1	7	7	6	5	6	2	7	4	3	5	6	2	3	1	0	-1	1	7	4	6	7	7	3	4	9	6	7	6	6	8	6	4	2	6	3	6	7	4	1	5	1	4	5	5	2	1	7	5	1	2	神式（神道式）		0	23	中部・北陸	なし	日本	日本	輸送	愛知県	はい		大学・大学校	A
1587	JP645	JP	7	6	7	5	5	6	6	6	6	6	6	6	6	2	3	4	2	2	1	2	2	7	2	2	3	3	5	2	1	5	3	3	-4	-4	-4	-4	-2	3	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	2	5	3	2	3	5	3	5	3	5	2	4	3	3	1	7	2	0	神式（神道式）		1	33	中部・北陸	なし	日本	日本	ナレーター	愛知県	はい		大学・大学校	A
1588	JP646	JP	2	4	4	3	3	2	2	4	2	2	6	2	3	2	2	2	4	2	4	3	1	5	3	1	3	5	2	7	2	3	2	5	-3	-3	-3	-3	-3	-3	1	1	0	0	1	1	0	0	0	2	0	1	1	0	1	3	3	5	3	5	5	5	3	2	2	3	5	2	2	7	1	1	2	仏教式		0	27	中部・北陸	なし	日本	日本	医師	静岡	はい		大学・大学校	A
